TCM_symptom_id,Syndrome_id
SMTS01318,SMSY00164
SMTS01515,SMSY00164
SMTS01630,SMSY00164
SMTS01631,SMSY00164
SMTS01762,SMSY00164
SMTS01838,SMSY00164
SMTS01924,SMSY00164
SMTS01943,SMSY00164
SMTS01944,SMSY00164
SMTS02300,SMSY00164
SMTS02301,SMSY00164
SMTS02302,SMSY00164
SMTS02303,SMSY00164
SMTS00046,SMSY00165
SMTS00047,SMSY00165
SMTS00066,SMSY00165
SMTS00067,SMSY00165
SMTS00151,SMSY00165
SMTS00161,SMSY00165
SMTS00162,SMSY00165
SMTS00164,SMSY00165
SMTS00165,SMSY00165
SMTS00167,SMSY00165
SMTS00168,SMSY00165
SMTS00169,SMSY00165
SMTS00170,SMSY00165
SMTS00531,SMSY00165
SMTS00532,SMSY00165
SMTS00533,SMSY00165
SMTS00534,SMSY00165
SMTS00540,SMSY00165
SMTS00629,SMSY00165
SMTS00630,SMSY00165
SMTS00645,SMSY00165
SMTS00679,SMSY00165
SMTS00713,SMSY00165
SMTS00716,SMSY00165
SMTS00724,SMSY00165
SMTS00725,SMSY00165
SMTS00726,SMSY00165
SMTS00732,SMSY00165
SMTS00733,SMSY00165
SMTS00741,SMSY00165
SMTS00761,SMSY00165
SMTS00762,SMSY00165
SMTS00962,SMSY00165
SMTS01026,SMSY00165
SMTS01027,SMSY00165
SMTS01167,SMSY00165
SMTS01191,SMSY00165
SMTS01233,SMSY00165
SMTS01234,SMSY00165
SMTS01266,SMSY00165
SMTS01267,SMSY00165
SMTS01269,SMSY00165
SMTS01276,SMSY00165
SMTS01278,SMSY00165
SMTS01279,SMSY00165
SMTS01290,SMSY00165
SMTS01318,SMSY00165
SMTS01356,SMSY00165
SMTS01357,SMSY00165
SMTS01358,SMSY00165
SMTS01359,SMSY00165
SMTS01515,SMSY00165
SMTS01630,SMSY00165
SMTS01631,SMSY00165
SMTS01643,SMSY00165
SMTS01762,SMSY00165
SMTS01838,SMSY00165
SMTS01924,SMSY00165
SMTS01943,SMSY00165
SMTS01944,SMSY00165
SMTS02300,SMSY00165
SMTS02301,SMSY00165
SMTS02302,SMSY00165
SMTS02303,SMSY00165
SMTS00060,SMSY00166
SMTS00222,SMSY00166
SMTS00253,SMSY00166
SMTS00571,SMSY00166
SMTS00756,SMSY00166
SMTS00896,SMSY00166
SMTS00990,SMSY00166
SMTS00991,SMSY00166
SMTS01198,SMSY00166
SMTS01220,SMSY00166
SMTS01514,SMSY00166
SMTS01581,SMSY00166
SMTS01739,SMSY00166
SMTS00070,SMSY00167
SMTS00213,SMSY00167
SMTS00215,SMSY00167
SMTS00565,SMSY00167
SMTS00566,SMSY00167
SMTS00577,SMSY00167
SMTS00579,SMSY00167
SMTS00587,SMSY00167
SMTS00828,SMSY00167
SMTS00848,SMSY00167
SMTS00849,SMSY00167
SMTS00850,SMSY00167
SMTS00851,SMSY00167
SMTS00852,SMSY00167
SMTS00853,SMSY00167
SMTS00854,SMSY00167
SMTS00856,SMSY00167
SMTS00857,SMSY00167
SMTS00858,SMSY00167
SMTS00859,SMSY00167
SMTS00905,SMSY00167
SMTS00910,SMSY00167
SMTS01203,SMSY00167
SMTS01209,SMSY00167
SMTS01210,SMSY00167
SMTS01211,SMSY00167
SMTS01219,SMSY00167
SMTS01456,SMSY00167
SMTS01458,SMSY00167
SMTS01459,SMSY00167
SMTS01464,SMSY00167
SMTS01465,SMSY00167
SMTS01466,SMSY00167
SMTS01467,SMSY00167
SMTS01487,SMSY00167
SMTS01566,SMSY00167
SMTS01733,SMSY00167
SMTS01737,SMSY00167
SMTS01738,SMSY00167
SMTS01993,SMSY00167
SMTS02194,SMSY00167
SMTS00213,SMSY00168
SMTS00215,SMSY00168
SMTS00565,SMSY00168
SMTS00566,SMSY00168
SMTS00577,SMSY00168
SMTS00579,SMSY00168
SMTS00587,SMSY00168
SMTS00828,SMSY00168
SMTS00848,SMSY00168
SMTS00849,SMSY00168
SMTS00850,SMSY00168
SMTS00851,SMSY00168
SMTS00852,SMSY00168
SMTS00853,SMSY00168
SMTS00854,SMSY00168
SMTS00856,SMSY00168
SMTS00857,SMSY00168
SMTS00858,SMSY00168
SMTS00859,SMSY00168
SMTS00905,SMSY00168
SMTS00910,SMSY00168
SMTS01203,SMSY00168
SMTS01209,SMSY00168
SMTS01210,SMSY00168
SMTS01211,SMSY00168
SMTS01219,SMSY00168
SMTS01456,SMSY00168
SMTS01458,SMSY00168
SMTS01459,SMSY00168
SMTS01566,SMSY00168
SMTS01733,SMSY00168
SMTS01737,SMSY00168
SMTS01738,SMSY00168
SMTS01993,SMSY00168
SMTS02194,SMSY00168
SMTS00042,SMSY00169
SMTS00044,SMSY00169
SMTS00063,SMSY00169
SMTS00070,SMSY00169
SMTS00150,SMSY00169
SMTS00152,SMSY00169
SMTS00153,SMSY00169
SMTS00154,SMSY00169
SMTS00155,SMSY00169
SMTS00160,SMSY00169
SMTS00171,SMSY00169
SMTS00213,SMSY00169
SMTS00215,SMSY00169
SMTS00216,SMSY00169
SMTS00565,SMSY00169
SMTS00566,SMSY00169
SMTS00577,SMSY00169
SMTS00579,SMSY00169
SMTS00587,SMSY00169
SMTS00828,SMSY00169
SMTS00848,SMSY00169
SMTS00849,SMSY00169
SMTS00850,SMSY00169
SMTS00851,SMSY00169
SMTS00852,SMSY00169
SMTS00853,SMSY00169
SMTS00854,SMSY00169
SMTS00856,SMSY00169
SMTS00857,SMSY00169
SMTS00858,SMSY00169
SMTS00859,SMSY00169
SMTS00905,SMSY00169
SMTS00910,SMSY00169
SMTS01194,SMSY00169
SMTS01202,SMSY00169
SMTS01203,SMSY00169
SMTS01209,SMSY00169
SMTS01210,SMSY00169
SMTS01211,SMSY00169
SMTS01219,SMSY00169
SMTS01456,SMSY00169
SMTS01458,SMSY00169
SMTS01459,SMSY00169
SMTS01487,SMSY00169
SMTS01566,SMSY00169
SMTS01733,SMSY00169
SMTS01737,SMSY00169
SMTS01738,SMSY00169
SMTS01993,SMSY00169
SMTS02194,SMSY00169
SMTS00014,SMSY00170
SMTS00042,SMSY00170
SMTS00044,SMSY00170
SMTS00053,SMSY00170
SMTS00054,SMSY00170
SMTS00055,SMSY00170
SMTS00056,SMSY00170
SMTS00065,SMSY00170
SMTS00150,SMSY00170
SMTS00152,SMSY00170
SMTS00153,SMSY00170
SMTS00154,SMSY00170
SMTS00155,SMSY00170
SMTS00160,SMSY00170
SMTS00171,SMSY00170
SMTS00240,SMSY00170
SMTS00284,SMSY00170
SMTS00388,SMSY00170
SMTS00543,SMSY00170
SMTS00562,SMSY00170
SMTS00578,SMSY00170
SMTS00579,SMSY00170
SMTS00595,SMSY00170
SMTS00829,SMSY00170
SMTS00879,SMSY00170
SMTS00893,SMSY00170
SMTS00904,SMSY00170
SMTS00925,SMSY00170
SMTS00936,SMSY00170
SMTS00940,SMSY00170
SMTS00941,SMSY00170
SMTS00992,SMSY00170
SMTS01221,SMSY00170
SMTS01224,SMSY00170
SMTS01227,SMSY00170
SMTS01235,SMSY00170
SMTS01261,SMSY00170
SMTS01262,SMSY00170
SMTS01354,SMSY00170
SMTS01470,SMSY00170
SMTS01472,SMSY00170
SMTS01473,SMSY00170
SMTS01474,SMSY00170
SMTS01693,SMSY00170
SMTS00410,SMSY00171
SMTS00437,SMSY00171
SMTS00905,SMSY00171
SMTS01927,SMSY00171
SMTS01316,SMSY00172
SMTS00002,SMSY00173
SMTS00003,SMSY00173
SMTS00004,SMSY00173
SMTS00173,SMSY00173
SMTS00175,SMSY00173
SMTS00294,SMSY00173
SMTS00386,SMSY00173
SMTS00475,SMSY00173
SMTS00476,SMSY00173
SMTS00611,SMSY00173
SMTS00896,SMSY00173
SMTS00983,SMSY00173
SMTS01016,SMSY00173
SMTS01031,SMSY00173
SMTS01171,SMSY00173
SMTS01177,SMSY00173
SMTS01214,SMSY00173
SMTS01220,SMSY00173
SMTS01221,SMSY00173
SMTS01297,SMSY00173
SMTS01304,SMSY00173
SMTS01330,SMSY00173
SMTS01514,SMSY00173
SMTS01549,SMSY00173
SMTS01559,SMSY00173
SMTS01581,SMSY00173
SMTS01586,SMSY00173
SMTS01870,SMSY00173
SMTS02085,SMSY00173
SMTS02183,SMSY00173
SMTS02214,SMSY00173
SMTS02309,SMSY00173
SMTS00060,SMSY00174
SMTS00061,SMSY00174
SMTS00062,SMSY00174
SMTS00065,SMSY00174
SMTS00255,SMSY00174
SMTS00706,SMSY00174
SMTS00707,SMSY00174
SMTS00708,SMSY00174
SMTS00709,SMSY00174
SMTS00710,SMSY00174
SMTS00896,SMSY00174
SMTS00989,SMSY00174
SMTS00990,SMSY00174
SMTS00991,SMSY00174
SMTS00992,SMSY00174
SMTS00995,SMSY00174
SMTS00996,SMSY00174
SMTS01584,SMSY00174
SMTS01919,SMSY00174
SMTS02223,SMSY00174
SMTS00049,SMSY00175
SMTS00238,SMSY00175
SMTS00252,SMSY00175
SMTS00290,SMSY00175
SMTS00504,SMSY00175
SMTS00505,SMSY00175
SMTS00506,SMSY00175
SMTS00507,SMSY00175
SMTS00508,SMSY00175
SMTS00509,SMSY00175
SMTS00511,SMSY00175
SMTS00605,SMSY00175
SMTS00658,SMSY00175
SMTS00675,SMSY00175
SMTS00676,SMSY00175
SMTS00677,SMSY00175
SMTS00678,SMSY00175
SMTS00790,SMSY00175
SMTS01003,SMSY00175
SMTS01004,SMSY00175
SMTS01005,SMSY00175
SMTS01006,SMSY00175
SMTS01007,SMSY00175
SMTS01016,SMSY00175
SMTS01029,SMSY00175
SMTS01030,SMSY00175
SMTS01031,SMSY00175
SMTS01037,SMSY00175
SMTS01051,SMSY00175
SMTS01052,SMSY00175
SMTS01053,SMSY00175
SMTS01294,SMSY00175
SMTS01351,SMSY00175
SMTS01437,SMSY00175
SMTS01438,SMSY00175
SMTS01655,SMSY00175
SMTS02221,SMSY00175
SMTS02222,SMSY00175
SMTS00049,SMSY00176
SMTS00109,SMSY00176
SMTS00110,SMSY00176
SMTS00111,SMSY00176
SMTS00113,SMSY00176
SMTS00231,SMSY00176
SMTS00238,SMSY00176
SMTS00252,SMSY00176
SMTS00290,SMSY00176
SMTS00507,SMSY00176
SMTS00508,SMSY00176
SMTS00509,SMSY00176
SMTS00546,SMSY00176
SMTS00548,SMSY00176
SMTS00609,SMSY00176
SMTS00658,SMSY00176
SMTS00675,SMSY00176
SMTS00676,SMSY00176
SMTS00677,SMSY00176
SMTS00678,SMSY00176
SMTS00719,SMSY00176
SMTS00790,SMSY00176
SMTS01016,SMSY00176
SMTS01031,SMSY00176
SMTS01294,SMSY00176
SMTS01351,SMSY00176
SMTS01426,SMSY00176
SMTS01437,SMSY00176
SMTS01438,SMSY00176
SMTS01655,SMSY00176
SMTS01712,SMSY00176
SMTS01761,SMSY00176
SMTS02221,SMSY00176
SMTS02222,SMSY00176
SMTS00998,SMSY00177
SMTS00145,SMSY00178
SMTS00222,SMSY00178
SMTS00791,SMSY00178
SMTS00793,SMSY00178
SMTS00815,SMSY00178
SMTS00985,SMSY00178
SMTS01024,SMSY00178
SMTS01033,SMSY00178
SMTS01179,SMSY00178
SMTS01180,SMSY00178
SMTS01195,SMSY00178
SMTS01199,SMSY00178
SMTS01223,SMSY00178
SMTS01618,SMSY00178
SMTS01739,SMSY00178
SMTS00004,SMSY00179
SMTS00049,SMSY00179
SMTS00065,SMSY00179
SMTS00077,SMSY00179
SMTS00078,SMSY00179
SMTS00080,SMSY00179
SMTS00081,SMSY00179
SMTS00083,SMSY00179
SMTS00084,SMSY00179
SMTS00087,SMSY00179
SMTS00108,SMSY00179
SMTS00295,SMSY00179
SMTS00423,SMSY00179
SMTS00427,SMSY00179
SMTS00428,SMSY00179
SMTS00571,SMSY00179
SMTS00678,SMSY00179
SMTS00707,SMSY00179
SMTS00903,SMSY00179
SMTS00954,SMSY00179
SMTS01025,SMSY00179
SMTS01206,SMSY00179
SMTS01207,SMSY00179
SMTS01222,SMSY00179
SMTS01226,SMSY00179
SMTS01437,SMSY00179
SMTS01438,SMSY00179
SMTS01641,SMSY00179
SMTS01661,SMSY00179
SMTS02193,SMSY00179
SMTS02249,SMSY00179
SMTS00222,SMSY00180
SMTS00278,SMSY00180
SMTS00453,SMSY00180
SMTS01033,SMSY00180
SMTS01179,SMSY00180
SMTS01374,SMSY00180
SMTS01409,SMSY00180
SMTS01652,SMSY00180
SMTS01662,SMSY00180
SMTS01667,SMSY00180
SMTS01739,SMSY00180
SMTS01605,SMSY00181
SMTS01658,SMSY00181
SMTS01659,SMSY00181
SMTS00002,SMSY00182
SMTS00003,SMSY00182
SMTS00004,SMSY00182
SMTS00173,SMSY00182
SMTS00175,SMSY00182
SMTS00222,SMSY00182
SMTS00253,SMSY00182
SMTS00294,SMSY00182
SMTS00386,SMSY00182
SMTS00423,SMSY00182
SMTS00427,SMSY00182
SMTS00428,SMSY00182
SMTS00475,SMSY00182
SMTS00476,SMSY00182
SMTS00611,SMSY00182
SMTS00843,SMSY00182
SMTS00845,SMSY00182
SMTS00889,SMSY00182
SMTS00896,SMSY00182
SMTS00983,SMSY00182
SMTS00990,SMSY00182
SMTS00998,SMSY00182
SMTS01016,SMSY00182
SMTS01025,SMSY00182
SMTS01030,SMSY00182
SMTS01031,SMSY00182
SMTS01037,SMSY00182
SMTS01051,SMSY00182
SMTS01052,SMSY00182
SMTS01053,SMSY00182
SMTS01171,SMSY00182
SMTS01177,SMSY00182
SMTS01214,SMSY00182
SMTS01220,SMSY00182
SMTS01221,SMSY00182
SMTS01242,SMSY00182
SMTS01297,SMSY00182
SMTS01304,SMSY00182
SMTS01330,SMSY00182
SMTS01347,SMSY00182
SMTS01514,SMSY00182
SMTS01570,SMSY00182
SMTS01581,SMSY00182
SMTS01586,SMSY00182
SMTS01718,SMSY00182
SMTS01739,SMSY00182
SMTS01870,SMSY00182
SMTS02085,SMSY00182
SMTS02183,SMSY00182
SMTS02214,SMSY00182
SMTS02249,SMSY00182
SMTS02309,SMSY00182
SMTS00002,SMSY00183
SMTS00003,SMSY00183
SMTS00004,SMSY00183
SMTS00049,SMSY00183
SMTS00062,SMSY00183
SMTS00065,SMSY00183
SMTS00167,SMSY00183
SMTS00173,SMSY00183
SMTS00175,SMSY00183
SMTS00423,SMSY00183
SMTS00427,SMSY00183
SMTS00428,SMSY00183
SMTS00571,SMSY00183
SMTS00675,SMSY00183
SMTS00676,SMSY00183
SMTS00677,SMSY00183
SMTS00678,SMSY00183
SMTS00681,SMSY00183
SMTS00706,SMSY00183
SMTS00707,SMSY00183
SMTS00790,SMSY00183
SMTS00820,SMSY00183
SMTS00843,SMSY00183
SMTS00845,SMSY00183
SMTS01025,SMSY00183
SMTS01030,SMSY00183
SMTS01037,SMSY00183
SMTS01051,SMSY00183
SMTS01052,SMSY00183
SMTS01053,SMSY00183
SMTS01099,SMSY00183
SMTS01206,SMSY00183
SMTS01207,SMSY00183
SMTS01242,SMSY00183
SMTS01286,SMSY00183
SMTS01295,SMSY00183
SMTS01347,SMSY00183
SMTS01437,SMSY00183
SMTS01438,SMSY00183
SMTS01582,SMSY00183
SMTS01584,SMSY00183
SMTS01605,SMSY00183
SMTS01616,SMSY00183
SMTS01617,SMSY00183
SMTS01621,SMSY00183
SMTS01623,SMSY00183
SMTS01658,SMSY00183
SMTS01659,SMSY00183
SMTS01665,SMSY00183
SMTS01718,SMSY00183
SMTS01870,SMSY00183
SMTS02085,SMSY00183
SMTS02222,SMSY00183
SMTS02223,SMSY00183
SMTS02249,SMSY00183
SMTS02311,SMSY00183
SMTS02314,SMSY00183
SMTS02340,SMSY00183
SMTS00002,SMSY00184
SMTS00003,SMSY00184
SMTS00004,SMSY00184
SMTS00049,SMSY00184
SMTS00062,SMSY00184
SMTS00065,SMSY00184
SMTS00167,SMSY00184
SMTS00173,SMSY00184
SMTS00175,SMSY00184
SMTS00571,SMSY00184
SMTS00675,SMSY00184
SMTS00676,SMSY00184
SMTS00677,SMSY00184
SMTS00678,SMSY00184
SMTS00681,SMSY00184
SMTS00706,SMSY00184
SMTS00707,SMSY00184
SMTS00746,SMSY00184
SMTS00790,SMSY00184
SMTS00792,SMSY00184
SMTS00793,SMSY00184
SMTS01206,SMSY00184
SMTS01207,SMSY00184
SMTS01295,SMSY00184
SMTS01437,SMSY00184
SMTS01438,SMSY00184
SMTS01582,SMSY00184
SMTS01584,SMSY00184
SMTS01616,SMSY00184
SMTS01617,SMSY00184
SMTS01621,SMSY00184
SMTS01623,SMSY00184
SMTS01702,SMSY00184
SMTS01703,SMSY00184
SMTS01870,SMSY00184
SMTS02085,SMSY00184
SMTS02222,SMSY00184
SMTS02223,SMSY00184
SMTS02340,SMSY00184
SMTS00294,SMSY00185
SMTS01191,SMSY00185
SMTS01265,SMSY00185
SMTS01266,SMSY00185
SMTS01267,SMSY00185
SMTS01281,SMSY00185
SMTS01557,SMSY00185
SMTS01655,SMSY00185
SMTS00254,SMSY00186
SMTS00350,SMSY00186
SMTS00602,SMSY00186
SMTS00603,SMSY00186
SMTS00604,SMSY00186
SMTS01099,SMSY00186
SMTS01100,SMSY00186
SMTS01101,SMSY00186
SMTS01104,SMSY00186
SMTS01105,SMSY00186
SMTS01431,SMSY00186
SMTS01433,SMSY00186
SMTS01434,SMSY00186
SMTS01435,SMSY00186
SMTS01436,SMSY00186
SMTS02171,SMSY00186
SMTS02179,SMSY00186
SMTS02180,SMSY00186
SMTS02220,SMSY00186
SMTS02306,SMSY00186
SMTS02342,SMSY00186
SMTS00718,SMSY00187
SMTS00803,SMSY00187
SMTS00808,SMSY00187
SMTS01720,SMSY00187
SMTS00002,SMSY00188
SMTS00003,SMSY00188
SMTS00004,SMSY00188
SMTS00173,SMSY00188
SMTS00175,SMSY00188
SMTS00289,SMSY00188
SMTS00571,SMSY00188
SMTS00995,SMSY00188
SMTS01142,SMSY00188
SMTS01429,SMSY00188
SMTS01430,SMSY00188
SMTS01655,SMSY00188
SMTS01870,SMSY00188
SMTS02085,SMSY00188
SMTS00242,SMSY00189
SMTS00243,SMSY00189
SMTS00244,SMSY00189
SMTS00245,SMSY00189
SMTS00246,SMSY00189
SMTS00247,SMSY00189
SMTS01327,SMSY00189
SMTS01335,SMSY00189
SMTS01348,SMSY00189
SMTS01427,SMSY00189
SMTS01428,SMSY00189
SMTS00093,SMSY00190
SMTS00183,SMSY00190
SMTS00595,SMSY00190
SMTS01235,SMSY00190
SMTS01262,SMSY00190
SMTS01287,SMSY00190
SMTS01354,SMSY00190
SMTS01859,SMSY00190
SMTS00183,SMSY00191
SMTS00254,SMSY00191
SMTS00350,SMSY00191
SMTS00600,SMSY00191
SMTS00953,SMSY00191
SMTS01235,SMSY00191
SMTS01262,SMSY00191
SMTS01333,SMSY00191
SMTS01354,SMSY00191
SMTS01431,SMSY00191
SMTS01433,SMSY00191
SMTS01434,SMSY00191
SMTS01435,SMSY00191
SMTS01436,SMSY00191
SMTS01707,SMSY00191
SMTS02171,SMSY00191
SMTS02179,SMSY00191
SMTS02180,SMSY00191
SMTS02306,SMSY00191
SMTS02342,SMSY00191
SMTS00380,SMSY00192
SMTS00569,SMSY00192
SMTS00655,SMSY00192
SMTS00675,SMSY00192
SMTS01655,SMSY00192
SMTS00093,SMSY00193
SMTS00595,SMSY00193
SMTS00670,SMSY00193
SMTS01236,SMSY00193
SMTS00184,SMSY00194
SMTS00909,SMSY00194
SMTS01015,SMSY00194
SMTS01019,SMSY00194
SMTS01346,SMSY00194
SMTS01909,SMSY00194
SMTS00671,SMSY00195
SMTS00800,SMSY00195
SMTS01262,SMSY00195
SMTS01354,SMSY00195
SMTS00036,SMSY00196
SMTS00218,SMSY00196
SMTS00219,SMSY00196
SMTS00280,SMSY00196
SMTS00281,SMSY00196
SMTS00288,SMSY00196
SMTS00361,SMSY00196
SMTS00385,SMSY00196
SMTS00386,SMSY00196
SMTS00470,SMSY00196
SMTS00471,SMSY00196
SMTS00472,SMSY00196
SMTS00473,SMSY00196
SMTS00475,SMSY00196
SMTS00476,SMSY00196
SMTS00478,SMSY00196
SMTS00481,SMSY00196
SMTS00483,SMSY00196
SMTS00487,SMSY00196
SMTS00493,SMSY00196
SMTS00536,SMSY00196
SMTS00570,SMSY00196
SMTS00611,SMSY00196
SMTS00875,SMSY00196
SMTS00889,SMSY00196
SMTS00891,SMSY00196
SMTS00922,SMSY00196
SMTS00923,SMSY00196
SMTS00924,SMSY00196
SMTS00928,SMSY00196
SMTS00929,SMSY00196
SMTS00964,SMSY00196
SMTS01017,SMSY00196
SMTS01034,SMSY00196
SMTS01171,SMSY00196
SMTS01175,SMSY00196
SMTS01214,SMSY00196
SMTS01240,SMSY00196
SMTS01297,SMSY00196
SMTS01301,SMSY00196
SMTS01302,SMSY00196
SMTS01330,SMSY00196
SMTS01368,SMSY00196
SMTS01528,SMSY00196
SMTS01539,SMSY00196
SMTS01616,SMSY00196
SMTS01618,SMSY00196
SMTS01621,SMSY00196
SMTS01623,SMSY00196
SMTS01790,SMSY00196
SMTS01842,SMSY00196
SMTS02183,SMSY00196
SMTS02184,SMSY00196
SMTS02214,SMSY00196
SMTS02225,SMSY00196
SMTS02241,SMSY00196
SMTS02309,SMSY00196
SMTS00016,SMSY00197
SMTS00017,SMSY00197
SMTS00018,SMSY00197
SMTS00041,SMSY00197
SMTS00048,SMSY00197
SMTS00050,SMSY00197
SMTS00088,SMSY00197
SMTS00089,SMSY00197
SMTS00096,SMSY00197
SMTS00097,SMSY00197
SMTS00098,SMSY00197
SMTS00102,SMSY00197
SMTS00104,SMSY00197
SMTS00201,SMSY00197
SMTS00217,SMSY00197
SMTS00260,SMSY00197
SMTS00261,SMSY00197
SMTS00262,SMSY00197
SMTS00275,SMSY00197
SMTS00279,SMSY00197
SMTS00338,SMSY00197
SMTS00390,SMSY00197
SMTS00414,SMSY00197
SMTS00446,SMSY00197
SMTS00455,SMSY00197
SMTS00561,SMSY00197
SMTS00577,SMSY00197
SMTS00616,SMSY00197
SMTS00617,SMSY00197
SMTS00618,SMSY00197
SMTS00619,SMSY00197
SMTS00668,SMSY00197
SMTS00670,SMSY00197
SMTS00742,SMSY00197
SMTS00743,SMSY00197
SMTS00744,SMSY00197
SMTS00752,SMSY00197
SMTS00832,SMSY00197
SMTS00834,SMSY00197
SMTS00836,SMSY00197
SMTS00837,SMSY00197
SMTS00838,SMSY00197
SMTS00844,SMSY00197
SMTS00846,SMSY00197
SMTS00867,SMSY00197
SMTS00868,SMSY00197
SMTS00898,SMSY00197
SMTS00899,SMSY00197
SMTS00902,SMSY00197
SMTS00909,SMSY00197
SMTS00912,SMSY00197
SMTS01051,SMSY00197
SMTS01052,SMSY00197
SMTS01108,SMSY00197
SMTS01139,SMSY00197
SMTS01146,SMSY00197
SMTS01147,SMSY00197
SMTS01152,SMSY00197
SMTS01243,SMSY00197
SMTS01244,SMSY00197
SMTS01246,SMSY00197
SMTS01443,SMSY00197
SMTS01444,SMSY00197
SMTS01445,SMSY00197
SMTS01446,SMSY00197
SMTS01447,SMSY00197
SMTS01593,SMSY00197
SMTS01594,SMSY00197
SMTS01595,SMSY00197
SMTS01596,SMSY00197
SMTS01597,SMSY00197
SMTS01598,SMSY00197
SMTS01599,SMSY00197
SMTS01600,SMSY00197
SMTS01601,SMSY00197
SMTS01617,SMSY00197
SMTS01619,SMSY00197
SMTS01620,SMSY00197
SMTS01622,SMSY00197
SMTS01676,SMSY00197
SMTS01677,SMSY00197
SMTS01678,SMSY00197
SMTS01679,SMSY00197
SMTS01680,SMSY00197
SMTS01681,SMSY00197
SMTS01686,SMSY00197
SMTS01740,SMSY00197
SMTS01820,SMSY00197
SMTS01837,SMSY00197
SMTS01877,SMSY00197
SMTS01896,SMSY00197
SMTS01897,SMSY00197
SMTS01974,SMSY00197
SMTS01988,SMSY00197
SMTS01990,SMSY00197
SMTS02001,SMSY00197
SMTS02002,SMSY00197
SMTS02033,SMSY00197
SMTS02034,SMSY00197
SMTS02037,SMSY00197
SMTS02038,SMSY00197
SMTS02039,SMSY00197
SMTS02044,SMSY00197
SMTS02045,SMSY00197
SMTS02060,SMSY00197
SMTS02122,SMSY00197
SMTS02156,SMSY00197
SMTS02157,SMSY00197
SMTS02159,SMSY00197
SMTS02217,SMSY00197
SMTS02245,SMSY00197
SMTS02255,SMSY00197
SMTS02267,SMSY00197
SMTS02269,SMSY00197
SMTS02270,SMSY00197
SMTS02271,SMSY00197
SMTS02277,SMSY00197
SMTS00045,SMSY00198
SMTS00311,SMSY00198
SMTS00312,SMSY00198
SMTS00313,SMSY00198
SMTS00314,SMSY00198
SMTS00315,SMSY00198
SMTS00316,SMSY00198
SMTS00717,SMSY00198
SMTS01837,SMSY00198
SMTS00016,SMSY00199
SMTS00017,SMSY00199
SMTS00018,SMSY00199
SMTS00041,SMSY00199
SMTS00048,SMSY00199
SMTS00050,SMSY00199
SMTS00088,SMSY00199
SMTS00089,SMSY00199
SMTS00096,SMSY00199
SMTS00097,SMSY00199
SMTS00098,SMSY00199
SMTS00102,SMSY00199
SMTS00104,SMSY00199
SMTS00201,SMSY00199
SMTS00217,SMSY00199
SMTS00260,SMSY00199
SMTS00261,SMSY00199
SMTS00262,SMSY00199
SMTS00275,SMSY00199
SMTS00279,SMSY00199
SMTS00338,SMSY00199
SMTS00390,SMSY00199
SMTS00414,SMSY00199
SMTS00446,SMSY00199
SMTS00455,SMSY00199
SMTS00561,SMSY00199
SMTS00577,SMSY00199
SMTS00616,SMSY00199
SMTS00617,SMSY00199
SMTS00618,SMSY00199
SMTS00619,SMSY00199
SMTS00650,SMSY00199
SMTS00668,SMSY00199
SMTS00670,SMSY00199
SMTS00742,SMSY00199
SMTS00743,SMSY00199
SMTS00744,SMSY00199
SMTS00752,SMSY00199
SMTS00832,SMSY00199
SMTS00834,SMSY00199
SMTS00836,SMSY00199
SMTS00837,SMSY00199
SMTS00838,SMSY00199
SMTS00867,SMSY00199
SMTS00868,SMSY00199
SMTS00898,SMSY00199
SMTS00899,SMSY00199
SMTS00902,SMSY00199
SMTS00909,SMSY00199
SMTS00922,SMSY00199
SMTS01108,SMSY00199
SMTS01139,SMSY00199
SMTS01146,SMSY00199
SMTS01147,SMSY00199
SMTS01152,SMSY00199
SMTS01243,SMSY00199
SMTS01244,SMSY00199
SMTS01246,SMSY00199
SMTS01443,SMSY00199
SMTS01444,SMSY00199
SMTS01445,SMSY00199
SMTS01446,SMSY00199
SMTS01447,SMSY00199
SMTS01455,SMSY00199
SMTS01593,SMSY00199
SMTS01594,SMSY00199
SMTS01595,SMSY00199
SMTS01596,SMSY00199
SMTS01597,SMSY00199
SMTS01598,SMSY00199
SMTS01599,SMSY00199
SMTS01600,SMSY00199
SMTS01601,SMSY00199
SMTS01617,SMSY00199
SMTS01619,SMSY00199
SMTS01620,SMSY00199
SMTS01622,SMSY00199
SMTS01676,SMSY00199
SMTS01677,SMSY00199
SMTS01678,SMSY00199
SMTS01679,SMSY00199
SMTS01680,SMSY00199
SMTS01681,SMSY00199
SMTS01686,SMSY00199
SMTS01740,SMSY00199
SMTS01820,SMSY00199
SMTS01837,SMSY00199
SMTS01877,SMSY00199
SMTS01974,SMSY00199
SMTS01988,SMSY00199
SMTS01990,SMSY00199
SMTS02001,SMSY00199
SMTS02002,SMSY00199
SMTS02033,SMSY00199
SMTS02034,SMSY00199
SMTS02037,SMSY00199
SMTS02038,SMSY00199
SMTS02039,SMSY00199
SMTS02044,SMSY00199
SMTS02045,SMSY00199
SMTS02060,SMSY00199
SMTS02122,SMSY00199
SMTS02156,SMSY00199
SMTS02157,SMSY00199
SMTS02159,SMSY00199
SMTS02217,SMSY00199
SMTS02245,SMSY00199
SMTS02255,SMSY00199
SMTS02267,SMSY00199
SMTS02269,SMSY00199
SMTS02270,SMSY00199
